0 23  1 0.5 -1
13 26 9 32 1 -1
13   33 1 -1
13 24  34 0.363636 -1
13 39  34 0.363636 -1
13 18 10 34 0.272727 -1
13 19 29 35 0.6 -1
13   35 0.4 -1
13 14  36 0.4 -1
13 20  36 0.4 -1
13   36 0.2 -1
13   37 1 -1
13 29 33 38 1 -1
13 12  39 1 -1
14 37 32 0 0.272727 -1
14 23  0 0.363636 -1
14 34  0 0.363636 -1
14 33  1 1 -1
14   2 0.25 -1
14 28  2 0.5 -1
14   2 0.25 -1
14 21 10 3 0.333333 -1
14 32  3 0.444444 -1
14   3 0.222222 -1
14 21 20 4 0.6 -1
14   4 0.4 -1
14 21 20 5 0.3 -1
14 24  5 0.4 -1
14 26 34 5 0.3 -1
14 7 35 6 0.428571 -1
14 12  6 0.571429 -1
14 22  7 0.5 -1
14   7 0.25 -1
14   7 0.25 -1
14   8 1 -1
14   9 0.333333 -1
14 6  9 0.666667 -1
14 22 13 10 1 -1
14 16 24 11 1 -1
14   12 0.222222 -1
14 13 29 12 0.333333 -1
14 34  12 0.444444 -1
14 3 32 13 0.3 -1
14 22 3 13 0.3 -1
14 10  13 0.4 -1
14   15 0.4 -1
14 6 16 15 0.6 -1
14 22  16 0.666667 -1
14   16 0.333333 -1
14   17 1 -1
14 6  18 0.666667 -1
14   18 0.333333 -1
14   19 0.25 -1
14   19 0.25 -1
14 1  19 0.5 -1
14   20 0.4 -1
14 10 33 20 0.6 -1
14 11  21 1 -1
14 8  22 1 -1
14   23 0.4 -1
14 11 10 23 0.6 -1
14 9 3 24 1 -1
14   25 0.333333 -1
14 27  25 0.666667 -1
14   26 0.2 -1
14 9  26 0.4 -1
14 27  26 0.4 -1
14 11  27 0.363636 -1
14 28  27 0.363636 -1
14 0 3 27 0.272727 -1
14 9  28 0.666667 -1
14   28 0.333333 -1
14   29 0.25 -1
14   29 0.25 -1
14 24  29 0.5 -1
14   30 0.25 -1
14   30 0.25 -1
14 32  30 0.5 -1
14   31 0.25 -1
14 21  31 0.5 -1
14   31 0.25 -1
14   32 0.25 -1
14 0 16 32 0.375 -1
14 28 21 32 0.375 -1
14 9  33 1 -1
14 29  34 0.363636 -1
14 35  34 0.363636 -1
14 0 33 34 0.272727 -1
14 25 3 35 1 -1
14 10 37 36 0.5 -1
14 9 16 36 0.5 -1
14 11 7 37 0.3 -1
14 3  37 0.4 -1
14 1 0 37 0.3 -1
14   38 0.5 -1
14   38 0.5 -1
14 24 30 39 0.333333 -1
14 32 25 39 0.333333 -1
14 5 12 39 0.333333 -1
15 10  0 0.4 -1
15 35  0 0.4 -1
15   0 0.2 -1
15 30  1 1 -1
15   2 0.2 -1
15 5  2 0.4 -1
15 22  2 0.4 -1
15   3 0.222222 -1
15 6  3 0.444444 -1
15 12 20 3 0.333333 -1
15 2 22 4 0.5 -1
15 34 39 4 0.5 -1
15   5 0.222222 -1
15 33 26 5 0.333333 -1
15 22  5 0.444444 -1
15 30  6 1 -1
15   7 0.25 -1
15 20  7 0.5 -1
15   7 0.25 -1
15 1 24 8 0.333333 -1
15   8 0.222222 -1
15 14  8 0.444444 -1
15 26 23 9 1 -1
15 16  10 0.666667 -1
15   10 0.333333 -1
15 30  11 1 -1
15 27  12 0.4 -1
15 25 6 12 0.3 -1
15 23 3 12 0.3 -1
15   13 1 -1
15 16  14 0.4 -1
15   14 0.2 -1
15 20  14 0.4 -1
15   16 0.4 -1
15 32 24 16 0.6 -1
15   17 0.5 -1
15   17 0.5 -1
15   18 0.25 -1
15   18 0.25 -1
15 23  18 0.5 -1
15 32  19 0.666667 -1
15   19 0.333333 -1
15   20 1 -1
15 34 5 21 0.5 -1
15 22 26 21 0.5 -1
15   22 1 -1
15 12  23 0.571429 -1
15 32 26 23 0.428571 -1
15 37 8 24 0.5 -1
15 30 9 24 0.5 -1
15 1  25 0.444444 -1
15   25 0.222222 -1
15 34 32 25 0.333333 -1
15 23  26 0.666667 -1
15   26 0.333333 -1
15   27 0.4 -1
15 24 35 27 0.6 -1
15   28 1 -1
15   29 0.222222 -1
15 30  29 0.444444 -1
15 35 33 29 0.333333 -1
15 29 20 30 1 -1
15 32  31 1 -1
15 20  32 0.5 -1
15 16  32 0.5 -1
15   33 1 -1
15 4 31 34 1 -1
15 11 7 35 0.375 -1
15   35 0.25 -1
15 30 31 35 0.375 -1
15 24  36 1 -1
15   37 0.285714 -1
15   37 0.285714 -1
15 22 9 37 0.428571 -1
15 28 26 38 0.375 -1
15 20 8 38 0.375 -1
15   38 0.25 -1
15 22 30 39 1 -1
16 34  0 0.4 -1
16 32  0 0.4 -1
16   0 0.2 -1
16   1 0.5 -1
16   1 0.5 -1
16   2 0.25 -1
16 3 32 2 0.375 -1
16 20 9 2 0.375 -1
16 31 39 3 0.428571 -1
16 34  3 0.571429 -1
16   4 0.25 -1
16 13  4 0.5 -1
16   4 0.25 -1
16   5 1 -1
16 30 18 6 1 -1
16 12 31 7 1 -1
16 33  8 0.571429 -1
16 13 3 8 0.428571 -1
16   9 0.4 -1
16 24 33 9 0.6 -1
16 37  10 0.444444 -1
16   10 0.222222 -1
16 23 26 10 0.333333 -1
16 9 28 11 0.333333 -1
16 20  11 0.444444 -1
16   11 0.222222 -1
16 22  12 0.363636 -1
16 3 9 12 0.272727 -1
16 10  12 0.363636 -1
16 32  13 0.5 -1
16   13 0.25 -1
16   13 0.25 -1
16 10 5 14 0.333333 -1
16 10 30 14 0.333333 -1
16 2 37 14 0.333333 -1
16 10 6 15 0.333333 -1
16 3  15 0.444444 -1
16   15 0.222222 -1
16 9 19 17 0.6 -1
16   17 0.4 -1
16   18 0.333333 -1
16 25  18 0.666667 -1
16 6  19 0.666667 -1
16   19 0.333333 -1
16 10 13 20 0.428571 -1
16 35  20 0.571429 -1
16   21 0.333333 -1
16 33  21 0.666667 -1
16 20  22 1 -1
16   23 1 -1
16 9  24 0.571429 -1
16 35 3 24 0.428571 -1
16   25 1 -1
16   26 1 -1
16 26 37 27 0.428571 -1
16 34  27 0.571429 -1
16 0 26 28 0.428571 -1
16   28 0.285714 -1
16   28 0.285714 -1
16 13 30 29 1 -1
16 33  30 0.4 -1
16 5  30 0.4 -1
16   30 0.2 -1
16   31 1 -1
16 9  32 0.363636 -1
16 30 11 32 0.272727 -1
16 20  32 0.363636 -1
16 30  33 1 -1
16   34 1 -1
16 29 0 35 0.333333 -1
16 21  35 0.444444 -1
16   35 0.222222 -1
16   36 0.333333 -1
16 29  36 0.666667 -1
16 24  37 1 -1
16 20 0 38 0.428571 -1
16 33  38 0.571429 -1
16 22 0 39 0.5 -1
16 34 28 39 0.5 -1
17   0 0.25 -1
17 25  0 0.5 -1
17   0 0.25 -1
17 33 35 1 0.333333 -1
17 21 6 1 0.333333 -1
17 37 25 1 0.333333 -1
17 0 8 2 1 -1
17 5 11 3 0.3 -1
17 32  3 0.4 -1
17 22 20 3 0.3 -1
17 29 26 4 0.3 -1
17 9  4 0.4 -1
17 6 9 4 0.3 -1
17 29 3 5 0.5 -1
17 32 11 5 0.5 -1
17 10  6 0.5 -1
17 20  6 0.5 -1
17 3 29 7 1 -1
17 3 0 8 0.428571 -1
17 5  8 0.571429 -1
17   9 0.4 -1
17 6 33 9 0.6 -1
17 30 33 10 0.3 -1
17 22 26 10 0.3 -1
17 3  10 0.4 -1
17 37 29 11 1 -1
17 30  12 1 -1
17   13 0.25 -1
17 3  13 0.5 -1
17   13 0.25 -1
17 37 11 14 0.428571 -1
17 36  14 0.571429 -1
17 13 3 15 0.6 -1
17   15 0.4 -1
17   16 0.5 -1
17   16 0.5 -1
17 20 22 18 0.375 -1
17   18 0.25 -1
17 32 29 18 0.375 -1
17 26 27 19 0.333333 -1
17 20 10 19 0.333333 -1
17 13 14 19 0.333333 -1
17 25  20 0.571429 -1
17 31 29 20 0.428571 -1
17 30  21 0.444444 -1
17   21 0.222222 -1
17 9 10 21 0.333333 -1
17 16 9 22 1 -1
17 30 27 23 1 -1
17   24 0.4 -1
17 30 29 24 0.6 -1
17   25 1 -1
17 22  26 0.363636 -1
17 16  26 0.363636 -1
17 29 20 26 0.272727 -1
17 22 20 27 0.6 -1
17   27 0.4 -1
17   28 0.25 -1
17 30  28 0.5 -1
17   28 0.25 -1
17   29 0.333333 -1
17 20  29 0.666667 -1
17 23 20 30 0.5 -1
17 25 28 30 0.5 -1
17 37  31 1 -1
17   32 0.25 -1
17   32 0.25 -1
17 29  32 0.5 -1
17 3 11 33 1 -1
17 26 3 34 0.333333 -1
17 5 32 34 0.333333 -1
17 35 22 34 0.333333 -1
17 13 29 35 0.3 -1
17 32 6 35 0.3 -1
17 3  35 0.4 -1
17   36 0.333333 -1
17 20  36 0.666667 -1
17   37 0.5 -1
17   37 0.5 -1
17   38 0.4 -1
17 26 30 38 0.6 -1
17   39 0.5 -1
17   39 0.5 -1
18 16 13 0 0.333333 -1
18   0 0.222222 -1
18 29  0 0.444444 -1
18 20 33 1 1 -1
18 10  2 1 -1
18   3 0.5 -1
18   3 0.5 -1
18   4 0.25 -1
18 1  4 0.5 -1
18   4 0.25 -1
18   5 1 -1
18   6 0.25 -1
18   6 0.25 -1
18 5  6 0.5 -1
18   7 1 -1
18   8 1 -1
18   9 0.25 -1
18 20  9 0.5 -1
18   9 0.25 -1
18 21 13 10 1 -1
18   11 1 -1
18 35  12 0.5 -1
18 5  12 0.5 -1
18 6  13 0.444444 -1
18   13 0.222222 -1
18 14 30 13 0.333333 -1
18   14 1 -1
18   15 0.4 -1
18 20 11 15 0.6 -1
18   16 0.25 -1
18   16 0.25 -1
18 14  16 0.5 -1
18   17 0.333333 -1
18 32  17 0.666667 -1
18 30  19 1 -1
18 21 11 20 1 -1
18 30 37 21 0.428571 -1
18   21 0.285714 -1
18   21 0.285714 -1
18   22 0.4 -1
18 28 27 22 0.6 -1
18 37 33 23 0.428571 -1
18 2  23 0.571429 -1
18   24 1 -1
18   25 0.285714 -1
18 13 22 25 0.428571 -1
18   25 0.285714 -1
18   26 0.222222 -1
18 24  26 0.444444 -1
18 30 3 26 0.333333 -1
18 34  27 1 -1
18 13  28 1 -1
18   29 0.4 -1
18 3 37 29 0.6 -1
18   30 0.25 -1
18 4 11 30 0.375 -1
18 3 20 30 0.375 -1
18   31 1 -1
18 26 13 32 1 -1
18 20  33 0.666667 -1
18   33 0.333333 -1
18   34 1 -1
18   35 1 -1
18 22 13 36 0.3 -1
18 6  36 0.4 -1
18 26 24 36 0.3 -1
18   37 0.5 -1
18   37 0.5 -1
18   38 0.285714 -1
18   38 0.285714 -1
18 20 22 38 0.428571 -1
18 34 12 39 0.333333 -1
18 38 32 39 0.333333 -1
18 11 9 39 0.333333 -1
19 27  0 0.666667 -1
19   0 0.333333 -1
19   1 1 -1
19 37  2 0.666667 -1
19   2 0.333333 -1
19   3 0.4 -1
19 35 0 3 0.6 -1
19 28  4 0.571429 -1
19 37 11 4 0.428571 -1
19 33 16 5 0.333333 -1
19 20  5 0.444444 -1
19   5 0.222222 -1
19   6 0.333333 -1
19 22  6 0.666667 -1
19 10 22 7 1 -1
19   8 0.25 -1
19 26  8 0.5 -1
19   8 0.25 -1
19 20  9 0.4 -1
19 23 22 9 0.3 -1
19 29 0 9 0.3 -1
19 11 6 10 0.333333 -1
19 0 16 10 0.333333 -1
19 37 30 10 0.333333 -1
19   11 1 -1
19 34  12 0.666667 -1
19   12 0.333333 -1
19   13 0.25 -1
19   13 0.25 -1
19 9  13 0.5 -1
19 29 27 14 0.333333 -1
19 3 13 14 0.333333 -1
19 3 22 14 0.333333 -1
19   15 1 -1
19 9  16 0.5 -1
19   16 0.25 -1
19   16 0.25 -1
19 30 26 17 1 -1
19 37  18 1 -1
19 30  20 0.333333 -1
19 13  20 0.333333 -1
19 16  20 0.333333 -1
19 29  21 1 -1
19 4 9 22 0.375 -1
19 23 15 22 0.375 -1
19   22 0.25 -1
19   23 0.333333 -1
19 9  23 0.666667 -1
19 10 16 24 0.333333 -1
19 21 8 24 0.333333 -1
19 13 35 24 0.333333 -1
19 10 26 25 0.5 -1
19 13 26 25 0.5 -1
19 21  26 0.4 -1
19   26 0.2 -1
19 14  26 0.4 -1
19 1  27 0.4 -1
19   27 0.2 -1
19 11  27 0.4 -1
19 22  28 0.666667 -1
19   28 0.333333 -1
19 7 23 29 1 -1
19 13  30 1 -1
19 22 26 31 0.6 -1
19   31 0.4 -1
19   32 0.25 -1
19   32 0.25 -1
19 22  32 0.5 -1
19   33 1 -1
19   34 0.333333 -1
19   34 0.333333 -1
19   34 0.333333 -1
19   35 1 -1
19 10  36 1 -1
19 16  37 1 -1
19   38 1 -1
19 11 30 39 0.375 -1
19   39 0.25 -1
19 34 32 39 0.375 -1
20 33  0 0.5 -1
20 10  0 0.5 -1
20   1 1 -1
20 30  2 0.571429 -1
20 32 5 2 0.428571 -1
20 9 39 3 1 -1
20 22 29 4 1 -1
20 22 32 5 1 -1
20   6 0.25 -1
20   6 0.25 -1
20 3  6 0.5 -1
20   7 1 -1
20   8 1 -1
20 30 27 9 1 -1
20 3  10 0.333333 -1
20 11  10 0.333333 -1
20 26  10 0.333333 -1
20   11 0.25 -1
20   11 0.25 -1
20 9  11 0.5 -1
20 0 11 12 0.333333 -1
20 10  12 0.444444 -1
20   12 0.222222 -1
20 29  13 0.333333 -1
20 25  13 0.333333 -1
20 37  13 0.333333 -1
20 16  14 0.4 -1
20   14 0.2 -1
20 2  14 0.4 -1
20 6 37 15 1 -1
20 36  16 0.444444 -1
20   16 0.222222 -1
20 23 6 16 0.333333 -1
20 31 22 17 0.272727 -1
20 5  17 0.363636 -1
20 3  17 0.363636 -1
20 4 7 18 0.428571 -1
20 14  18 0.571429 -1
20   19 1 -1
20   21 1 -1
20 32 6 22 0.5 -1
20 13 29 22 0.5 -1
20 21  23 1 -1
20   24 0.285714 -1
20   24 0.285714 -1
20 6 11 24 0.428571 -1
20 0  25 0.5 -1
20 3  25 0.5 -1
20   26 0.222222 -1
20 22  26 0.444444 -1
20 5 6 26 0.333333 -1
20 21 9 27 1 -1
20   28 0.25 -1
20   28 0.25 -1
20 10  28 0.5 -1
20   29 0.4 -1
20 39 1 29 0.6 -1
20 8 9 30 0.428571 -1
20   30 0.285714 -1
20   30 0.285714 -1
20 3  31 1 -1
20 1  32 1 -1
20 22 37 33 0.272727 -1
20 30  33 0.363636 -1
20 28  33 0.363636 -1
20 35 13 34 0.3 -1
20 16  34 0.4 -1
20 33 16 34 0.3 -1
20 9 14 35 0.333333 -1
20   35 0.222222 -1
20 10  35 0.444444 -1
20   36 0.285714 -1
20 26 3 36 0.428571 -1
20   36 0.285714 -1
20   37 0.222222 -1
20 13 30 37 0.333333 -1
20 39  37 0.444444 -1
20   38 1 -1
20 10  39 0.5 -1
20   39 0.25 -1
20   39 0.25 -1
21 1 10 0 1 -1
21 26  1 0.5 -1
21 20  1 0.5 -1
21 29  2 0.444444 -1
21 26 32 2 0.333333 -1
21   2 0.222222 -1
21   3 0.222222 -1
21 4  3 0.444444 -1
21 14 11 3 0.333333 -1
21 34  4 0.444444 -1
21 11 24 4 0.333333 -1
21   4 0.222222 -1
21   5 1 -1
21   6 1 -1
21 9 31 7 0.333333 -1
21 30  7 0.444444 -1
21   7 0.222222 -1
21 16 29 8 0.3 -1
21 6 1 8 0.3 -1
21 26  8 0.4 -1
21 29  9 1 -1
21   10 1 -1
21   11 1 -1
21   12 1 -1
21 26 22 13 0.3 -1
21 2 29 13 0.3 -1
21 6  13 0.4 -1
21 26 1 14 0.6 -1
21   14 0.4 -1
21 33 3 15 0.6 -1
21   15 0.4 -1
21   16 0.5 -1
21   16 0.5 -1
21 20 26 17 0.272727 -1
21 9  17 0.363636 -1
21 6  17 0.363636 -1
21 32 34 18 0.333333 -1
21   18 0.222222 -1
21 9  18 0.444444 -1
21 3  19 0.571429 -1
21 24 26 19 0.428571 -1
21   20 0.4 -1
21 16 13 20 0.6 -1
21   22 0.4 -1
21 6 9 22 0.6 -1
21   23 1 -1
21 34 37 24 0.428571 -1
21 22  24 0.571429 -1
21 30 19 25 1 -1
21 30 20 26 0.3 -1
21 30  26 0.4 -1
21 20 24 26 0.3 -1
21 16  27 0.5 -1
21 30  27 0.5 -1
21 39  28 0.4 -1
21 29  28 0.4 -1
21   28 0.2 -1
21   29 0.25 -1
21   29 0.25 -1
21 11  29 0.5 -1
21 24  30 0.666667 -1
21   30 0.333333 -1
21   31 0.4 -1
21 16 33 31 0.6 -1
21 0 35 32 0.5 -1
21 26 16 32 0.5 -1
21 29 14 33 0.428571 -1
21 3  33 0.571429 -1
21   34 1 -1
21 20 25 35 0.428571 -1
21 31  35 0.571429 -1
21   36 0.4 -1
21 35 19 36 0.6 -1
21 31  37 0.444444 -1
21   37 0.222222 -1
21 2 3 37 0.333333 -1
21 10  38 0.444444 -1
21   38 0.222222 -1
21 26 32 38 0.333333 -1
21 3  39 0.4 -1
21 24 16 39 0.3 -1
21 32 22 39 0.3 -1
22 7 30 0 0.6 -1
22   0 0.4 -1
22 35  1 0.5 -1
22 9  1 0.5 -1
22 30 21 2 0.6 -1
22   2 0.4 -1
22 37 8 3 0.6 -1
22   3 0.4 -1
22   4 0.25 -1
22 13 29 4 0.375 -1
22 12 16 4 0.375 -1
22   5 0.5 -1
22   5 0.5 -1
22 0  6 0.666667 -1
22   6 0.333333 -1
22   7 0.2 -1
22 5  7 0.4 -1
22 34  7 0.4 -1
22   8 0.5 -1
22   8 0.5 -1
22   9 0.285714 -1
22   9 0.285714 -1
22 21 32 9 0.428571 -1
22   10 0.333333 -1
22 35  10 0.666667 -1
22 6 3 11 0.5 -1
22 10 29 11 0.5 -1
22 37  12 0.444444 -1
22 10 20 12 0.333333 -1
22   12 0.222222 -1
22 3  13 1 -1
22 21  14 0.4 -1
22 5 31 14 0.3 -1
22 16 27 14 0.3 -1
22   15 1 -1
22 26 3 16 1 -1
22 25  17 0.444444 -1
22   17 0.222222 -1
22 32 25 17 0.333333 -1
22 11 31 18 0.428571 -1
22 10  18 0.571429 -1
22 3 2 19 1 -1
22 2  20 1 -1
22 39  21 1 -1
22   23 0.333333 -1
22   23 0.333333 -1
22   23 0.333333 -1
22   24 0.285714 -1
22 31 19 24 0.428571 -1
22   24 0.285714 -1
22   25 0.222222 -1
22 7  25 0.444444 -1
22 33 16 25 0.333333 -1
22 24 12 26 0.333333 -1
22 29  26 0.444444 -1
22   26 0.222222 -1
22 33  27 1 -1
22 34  28 0.363636 -1
22 16 29 28 0.272727 -1
22 23  28 0.363636 -1
22   29 0.5 -1
22   29 0.5 -1
22 26 23 30 1 -1
22   31 0.333333 -1
22 37  31 0.666667 -1
22   32 0.5 -1
22   32 0.5 -1
22   33 0.4 -1
22 39 23 33 0.6 -1
22   34 1 -1
22 20 14 35 1 -1
22 29  36 0.444444 -1
22   36 0.222222 -1
22 10 13 36 0.333333 -1
22   37 0.5 -1
22   37 0.5 -1
22 29 27 38 0.3 -1
22 30 13 38 0.3 -1
22 29  38 0.4 -1
22 21 33 39 0.5 -1
22 32 10 39 0.5 -1
23   0 1 -1
23   1 0.333333 -1
23 35  1 0.666667 -1
23 5 1 2 1 -1
23   3 1 -1
23   4 0.4 -1
23 32 12 4 0.6 -1
23 9 26 5 0.272727 -1
23 22  5 0.363636 -1
23 29  5 0.363636 -1
23 33  6 0.5 -1
23   6 0.25 -1
23   6 0.25 -1
23 3  7 0.4 -1
23 21 3 7 0.3 -1
23 34 13 7 0.3 -1
23 30  8 0.571429 -1
23 3 32 8 0.428571 -1
23 6  9 0.444444 -1
23 28 5 9 0.333333 -1
23   9 0.222222 -1
23 30 20 10 1 -1
23   11 0.333333 -1
23 37  11 0.666667 -1
23   12 1 -1
23 28  13 0.5 -1
23 27  13 0.5 -1
23 12  14 0.666667 -1
23   14 0.333333 -1
23 9 27 15 1 -1
23   16 1 -1
23 24 34 17 0.375 -1
23 2 34 17 0.375 -1
23   17 0.25 -1
23 30  18 1 -1
23 31 6 19 1 -1
23 37 11 20 0.5 -1
23 33 30 20 0.5 -1
23 9 26 21 1 -1
23   22 1 -1
23   24 1 -1
23   25 1 -1
23 0  26 1 -1
23   27 0.25 -1
23 1  27 0.5 -1
23   27 0.25 -1
23   28 0.333333 -1
23 30  28 0.666667 -1
23 3 20 29 0.375 -1
23   29 0.25 -1
23 32 39 29 0.375 -1
23 13  30 0.666667 -1
23   30 0.333333 -1
23   31 0.25 -1
23 25 29 31 0.375 -1
23 0 24 31 0.375 -1
23   32 0.5 -1
23   32 0.5 -1
23 22 10 33 1 -1
23 25  34 0.5 -1
23 10  34 0.5 -1
23   35 1 -1
23 35 20 36 0.428571 -1
23 30  36 0.571429 -1
23 26  37 1 -1
23   38 1 -1
23 34 2 39 0.6 -1
23   39 0.4 -1
24 5 20 0 0.5 -1
24 32 3 0 0.5 -1
24   1 0.2 -1
24 6  1 0.4 -1
24 13  1 0.4 -1
24   2 0.222222 -1
24 3  2 0.444444 -1
24 22 33 2 0.333333 -1
24   3 1 -1
24 20  4 0.666667 -1
24   4 0.333333 -1
24   5 0.333333 -1
24 30  5 0.666667 -1
24 13 27 6 0.375 -1
24   6 0.25 -1
24 33 16 6 0.375 -1
24 8  7 0.5 -1
24 30  7 0.5 -1
24 37  8 1 -1
24 29  9 0.666667 -1
24   9 0.333333 -1
24 32  10 1 -1
24   11 1 -1
24 13 4 12 0.5 -1
24 26 29 12 0.5 -1
24   13 0.5 -1
24   13 0.5 -1
24 33 22 14 0.428571 -1
24 27  14 0.571429 -1
24 3 39 15 0.333333 -1
24 13 33 15 0.333333 -1
24 32 3 15 0.333333 -1
24 20  16 1 -1
24 3  17 0.666667 -1
24   17 0.333333 -1
24   18 0.25 -1
24 22 28 18 0.375 -1
24 26 13 18 0.375 -1
24 22  19 0.363636 -1
24 33 37 19 0.272727 -1
24 1  19 0.363636 -1
24 16  20 1 -1
24 9  21 0.5 -1
24 0  21 0.5 -1
24   22 0.333333 -1
24 27  22 0.666667 -1
24   23 0.285714 -1
24   23 0.285714 -1
24 22 11 23 0.428571 -1
24 19 10 25 0.333333 -1
24   25 0.222222 -1
24 16  25 0.444444 -1
24 22 30 26 0.5 -1
24 0 5 26 0.5 -1
24 9 14 27 0.333333 -1
24 37 11 27 0.333333 -1
24 9 12 27 0.333333 -1
24   28 0.5 -1
24   28 0.5 -1
24 3 30 29 1 -1
24   30 0.333333 -1
24 22  30 0.666667 -1
24   31 0.4 -1
24 9 34 31 0.6 -1
24   32 0.5 -1
24   32 0.5 -1
24 13 30 33 0.6 -1
24   33 0.4 -1
24   34 0.5 -1
24   34 0.5 -1
24 3 29 35 1 -1
24 25  36 0.5 -1
24 0  36 0.5 -1
24 22  37 0.666667 -1
24   37 0.333333 -1
24   38 1 -1
24 0  39 1 -1
25 30  0 1 -1
25 36  1 1 -1
25 3  2 0.333333 -1
25 28  2 0.333333 -1
25 33  2 0.333333 -1
25   3 1 -1
25 32  4 1 -1
25 14  5 1 -1
25 29 20 6 0.272727 -1
25 29  6 0.363636 -1
25 22  6 0.363636 -1
25   7 1 -1
25 30  8 1 -1
25 35  9 0.5 -1
25 20  9 0.5 -1
25   10 0.333333 -1
25 16  10 0.666667 -1
25 30 29 11 1 -1
25   12 1 -1
25   13 0.2 -1
25 24  13 0.4 -1
25 39  13 0.4 -1
25   14 1 -1
25 37 29 15 0.428571 -1
25 23  15 0.571429 -1
25   16 0.5 -1
25   16 0.5 -1
25 22  17 1 -1
25   18 0.5 -1
25   18 0.5 -1
25   19 0.333333 -1
25 37  19 0.666667 -1
25   20 1 -1
25   21 0.333333 -1
25 32  21 0.666667 -1
25 0 37 22 1 -1
25 32 2 23 1 -1
25 6 33 24 1 -1
25 20 9 26 0.333333 -1
25   26 0.222222 -1
25 21  26 0.444444 -1
25   27 0.4 -1
25 6 16 27 0.6 -1
25 3 14 28 0.428571 -1
25 37  28 0.571429 -1
25 26 14 29 0.5 -1
25 30 17 29 0.5 -1
25 39  30 0.4 -1
25 34 20 30 0.3 -1
25 26 12 30 0.3 -1
25 29  31 1 -1
25 36  32 0.4 -1
25 23  32 0.4 -1
25   32 0.2 -1
25   33 0.5 -1
25   33 0.5 -1
25 9  34 1 -1
25 20 2 35 1 -1
25 20  36 1 -1
25 26  37 0.571429 -1
25 9 34 37 0.428571 -1
25 11 1 38 1 -1
25 16  39 0.5 -1
25 0  39 0.5 -1
26 16 30 0 0.428571 -1
26   0 0.285714 -1
26   0 0.285714 -1
26   1 0.222222 -1
26 25  1 0.444444 -1
26 16 33 1 0.333333 -1
26 1 13 2 0.428571 -1
26 24  2 0.571429 -1
26   3 0.2 -1
26 32  3 0.4 -1
26 20  3 0.4 -1
26 3 12 4 0.272727 -1
26 13  4 0.363636 -1
26 3  4 0.363636 -1
26 22  5 0.363636 -1
26 16  5 0.363636 -1
26 11 28 5 0.272727 -1
26 32 33 6 0.428571 -1
26 16  6 0.571429 -1
26 13 16 7 0.333333 -1
26 30 3 7 0.333333 -1
26 37 12 7 0.333333 -1
26 13 10 8 0.333333 -1
26   8 0.222222 -1
26 33  8 0.444444 -1
26 30 10 9 0.6 -1
26   9 0.4 -1
26 22 2 10 0.428571 -1
26 3  10 0.571429 -1
26   11 0.333333 -1
26 33  11 0.666667 -1
26   12 0.4 -1
26 30 3 12 0.6 -1
26   13 0.2 -1
26 11  13 0.4 -1
26 27  13 0.4 -1
26 25  14 0.571429 -1
26 29 22 14 0.428571 -1
26 25  15 1 -1
26   16 0.333333 -1
26   16 0.333333 -1
26   16 0.333333 -1
26   17 1 -1
26   18 1 -1
26 30 29 19 1 -1
26 33 10 20 0.272727 -1
26 21  20 0.363636 -1
26 33  20 0.363636 -1
26 20 35 21 0.333333 -1
26 20  21 0.444444 -1
26   21 0.222222 -1
26 32  22 0.5 -1
26 29  22 0.5 -1
26   23 1 -1
26 39 30 24 0.6 -1
26   24 0.4 -1
26 12  25 0.333333 -1
26 23  25 0.333333 -1
26 0  25 0.333333 -1
26 9 20 27 0.375 -1
26 9 11 27 0.375 -1
26   27 0.25 -1
26 37  28 1 -1
26   29 1 -1
26 34  30 0.5 -1
26   30 0.25 -1
26   30 0.25 -1
26   31 1 -1
26   32 0.285714 -1
26   32 0.285714 -1
26 29 3 32 0.428571 -1
26   33 1 -1
26 16  34 1 -1
26 0 13 35 0.5 -1
26 39 30 35 0.5 -1
26 4  36 0.571429 -1
26 14 30 36 0.428571 -1
26 16  37 1 -1
26 23 13 38 1 -1
26 29 35 39 0.375 -1
26   39 0.25 -1
26 32 37 39 0.375 -1
27 29  0 0.363636 -1
27 23  0 0.363636 -1
27 24 2 0 0.272727 -1
27 26  1 0.571429 -1
27 0 10 1 0.428571 -1
27 32 33 2 0.3 -1
27 28  2 0.4 -1
27 8 34 2 0.3 -1
27   3 1 -1
27 29 9 4 0.5 -1
27 13 8 4 0.5 -1
27 0 33 5 0.3 -1
27 29  5 0.4 -1
27 22 29 5 0.3 -1
27 20 33 6 0.3 -1
27 35  6 0.4 -1
27 28 26 6 0.3 -1
27   7 0.222222 -1
27 2 29 7 0.333333 -1
27 8  7 0.444444 -1
27 33  8 0.5 -1
27   8 0.25 -1
27   8 0.25 -1
27   9 1 -1
27 36 2 10 0.3 -1
27 28 22 10 0.3 -1
27 3  10 0.4 -1
27 22 9 11 0.428571 -1
27 16  11 0.571429 -1
27   12 0.4 -1
27 9 21 12 0.6 -1
27   13 1 -1
27   14 0.5 -1
27   14 0.5 -1
27   15 0.222222 -1
27 14 1 15 0.333333 -1
27 26  15 0.444444 -1
27 22  16 0.363636 -1
27 30  16 0.363636 -1
27 20 35 16 0.272727 -1
27 26  17 0.666667 -1
27   17 0.333333 -1
27 29 3 18 1 -1
27 20 37 19 0.6 -1
27   19 0.4 -1
27 36  20 0.363636 -1
