0 54  1 0.48 -1
7 59  51 0.355556 -1
7 58 50 51 0.4 -1
7 34  52 0.685714 -1
7 58 42 52 0.342857 -1
7   53 0.177778 -1
7 50 22 53 0.4 -1
7 1  53 0.355556 -1
7 35 34 54 0.4 -1
7 49 61 54 0.4 -1
7   55 0.266667 -1
7 53  55 0.533333 -1
7   56 0.266667 -1
7 37  56 0.8 -1
7 35  57 0.32 -1
7   57 0.24 -1
7 1  57 0.48 -1
7   58 1.2 -1
7 22  59 1.2 -1
7 13 44 60 0.8 -1
7 62 22 61 0.24 -1
7 38 50 61 0.24 -1
7 36  61 0.32 -1
7 35 37 62 1.2 -1
7   63 0.8 -1
7 35  64 0.436364 -1
7 2 30 64 0.327273 -1
7 1  64 0.290909 -1
7 36  65 0.32 -1
7   65 0.16 -1
7 31  65 0.32 -1
7 28 13 66 1.2 -1
7 25  67 0.8 -1
7 61  68 1.2 -1
7 58 21 69 0.514286 -1
7 54  69 0.685714 -1
8 7 37 0 0.8 -1
8 21 30 1 0.48 -1
8   1 0.48 -1
8   2 0.8 -1
8 5 40 3 0.45 -1
8 22 25 3 0.3 -1
8   3 0.3 -1
8 22  4 0.533333 -1
8   4 0.266667 -1
8 17 31 5 1.2 -1
8 37  6 0.436364 -1
8 33 16 6 0.218182 -1
8 28  6 0.290909 -1
8 27 25 7 0.327273 -1
8 40  7 0.290909 -1
8 35  7 0.290909 -1
8   9 0.266667 -1
8 25  9 0.355556 -1
8 57 16 9 0.4 -1
8 1 55 10 0.48 -1
8   10 0.32 -1
8 5  11 0.6 -1
8 64  11 0.6 -1
8 15 5 12 0.342857 -1
8 0  12 0.685714 -1
8 2 52 13 0.342857 -1
8 60  13 0.685714 -1
8 37 1 14 0.45 -1
8   14 0.2 -1
8 7 66 14 0.45 -1
8   15 0.8 -1
8   16 0.2 -1
8 5  16 0.4 -1
8   16 0.2 -1
8   17 1.2 -1
8 9 59 18 0.48 -1
8   18 0.48 -1
8 50 44 19 1.2 -1
8 11 67 20 1.2 -1
8   21 0.3 -1
8   21 0.3 -1
8 29  21 0.6 -1
8 63  22 0.8 -1
8 33  23 0.8 -1
8   23 0.4 -1
8 58  24 0.685714 -1
8 36 21 24 0.342857 -1
8   25 0.32 -1
8 50 16 25 0.48 -1
8 38 16 26 0.6 -1
8 60 52 26 0.4 -1
8 29  27 0.32 -1
8 32 2 27 0.24 -1
8 23 2 27 0.36 -1
8 26 36 28 0.342857 -1
8   28 0.228571 -1
8   28 0.228571 -1
8   29 0.4 -1
8 22  29 0.533333 -1
8 58 18 30 0.36 -1
8 60  30 0.32 -1
8 37 36 30 0.24 -1
8 15 1 31 0.3 -1
8 0 21 31 0.3 -1
8   31 0.3 -1
8 35 11 32 0.24 -1
8 54 51 32 0.36 -1
8 7  32 0.48 -1
8 31  33 0.32 -1
8 1 22 33 0.36 -1
8 66 42 33 0.24 -1
8 4  34 1.2 -1
8   35 0.48 -1
8 9 39 35 0.72 -1
8 52 14 36 0.4 -1
8 66  36 0.533333 -1
8   36 0.177778 -1
8   37 0.228571 -1
8 25 33 37 0.342857 -1
8   37 0.342857 -1
8 13 19 38 0.8 -1
8   39 0.266667 -1
8 43  39 0.8 -1
8   40 0.4 -1
8   40 0.6 -1
8   41 0.8 -1
8 32  42 1.2 -1
8 52  43 0.4 -1
8 1  43 0.4 -1
8 38  43 0.4 -1
8   44 0.266667 -1
8 3  44 0.533333 -1
8 26 36 44 0.266667 -1
8   45 0.16 -1
8 61  45 0.48 -1
8 36  45 0.48 -1
8 35 62 46 0.72 -1
8   46 0.48 -1
8 33 55 47 0.72 -1
8   47 0.32 -1
8   48 0.32 -1
8 49 33 48 0.48 -1
8   49 0.32 -1
8 9 21 49 0.72 -1
8 2 28 50 0.342857 -1
8   50 0.228571 -1
8   50 0.342857 -1
8   51 0.8 -1
8 53  52 0.8 -1
8   52 0.266667 -1
8   53 0.177778 -1
8 49 61 53 0.266667 -1
8 38  53 0.355556 -1
8 7 11 54 0.48 -1
8   54 0.48 -1
8 42  55 0.436364 -1
8 36 1 55 0.327273 -1
8 58  55 0.290909 -1
8 69  56 0.8 -1
8 68  57 0.685714 -1
8 16 50 57 0.514286 -1
8 44 40 58 0.327273 -1
8 42  58 0.290909 -1
8 59  58 0.290909 -1
8 11  59 0.8 -1
8   59 0.266667 -1
8 23 26 60 0.8 -1
8   61 0.228571 -1
8   61 0.342857 -1
8 64 13 61 0.342857 -1
8   62 1.2 -1
8 58  63 0.4 -1
8 28  63 0.4 -1
8 54  63 0.4 -1
8   64 0.32 -1
8 40 12 64 0.48 -1
8   65 0.48 -1
8 11 58 65 0.48 -1
8   66 0.228571 -1
8 40 6 66 0.514286 -1
8   66 0.342857 -1
8   67 0.8 -1
8 7 22 68 0.8 -1
8 42  69 1.2 -1
9 1 34 0 1.2 -1
9 48  1 0.6 -1
9 27  1 0.6 -1
9 62  2 0.533333 -1
9   2 0.266667 -1
9   3 0.4 -1
9   3 0.4 -1
9   3 0.4 -1
9 25  4 1.2 -1
9   5 0.228571 -1
9 68 22 5 0.342857 -1
9   5 0.342857 -1
9 32  6 0.457143 -1
9 50 2 6 0.514286 -1
9   7 0.48 -1
9 49 42 7 0.48 -1
9   8 0.24 -1
9 55  8 0.48 -1
9 36  8 0.32 -1
9 16  10 1.2 -1
9 34 62 11 1.2 -1
9 14 21 12 0.342857 -1
9 28  12 0.457143 -1
9   13 0.8 -1
9 7  14 0.6 -1
9 54  14 0.4 -1
9   15 1.2 -1
9 29  16 0.8 -1
9 28 63 17 0.45 -1
9   17 0.2 -1
9 49 64 17 0.45 -1
9 13 64 18 1.2 -1
9 0  19 0.6 -1
9 37  19 0.4 -1
9 14  20 0.8 -1
9   20 0.4 -1
9 60  21 1.2 -1
9 15 57 22 0.72 -1
9   22 0.32 -1
9   23 0.16 -1
9 38  23 0.32 -1
9 40  23 0.48 -1
9 35  24 0.4 -1
9   24 0.3 -1
9   24 0.2 -1
9   25 0.342857 -1
9   25 0.342857 -1
9 66 58 25 0.514286 -1
9 44  26 0.4 -1
9 19  26 0.6 -1
9 0  27 0.32 -1
9 30  27 0.48 -1
9   27 0.16 -1
9 68  28 0.290909 -1
9 29 4 28 0.327273 -1
9 23  28 0.290909 -1
9   29 0.48 -1
9 11 44 29 0.48 -1
9   30 0.266667 -1
9 1  30 0.533333 -1
9 56  31 1.2 -1
9 8 17 32 0.266667 -1
9 12  32 0.355556 -1
9   32 0.266667 -1
9 32 36 33 0.3 -1
9   33 0.2 -1
9 43 52 33 0.45 -1
9 7 18 34 1.2 -1
9   35 0.4 -1
9 1  35 0.533333 -1
9 5 21 36 0.4 -1
9 13 7 36 0.4 -1
9 1 48 36 0.4 -1
9 13  37 0.48 -1
9   37 0.16 -1
9 38  37 0.48 -1
9   38 0.32 -1
9 35 59 38 0.48 -1
9   39 0.8 -1
9   40 0.266667 -1
9 48 15 40 0.4 -1
9 0  40 0.533333 -1
9 7 6 41 0.72 -1
9   41 0.32 -1
9 35 27 42 0.342857 -1
9 30  42 0.457143 -1
9   43 0.266667 -1
9 28  43 0.533333 -1
9 41  44 0.8 -1
9 60  45 1.2 -1
9   46 0.3 -1
9   46 0.3 -1
9 7  46 0.6 -1
9 35 1 47 0.48 -1
9   47 0.32 -1
9 21 33 48 0.4 -1
9 62 67 48 0.4 -1
9   49 0.228571 -1
9 64 26 49 0.514286 -1
9   49 0.228571 -1
9   50 0.2 -1
9 34 55 50 0.3 -1
9 5 60 50 0.3 -1
9 34  51 1.2 -1
9 44  52 0.8 -1
9 50 2 53 1.2 -1
9 13 50 54 0.45 -1
9   54 0.2 -1
9 21 7 54 0.45 -1
9 33 62 55 0.8 -1
9 40  56 0.533333 -1
9   56 0.266667 -1
9 28  57 0.8 -1
9 66 28 58 0.8 -1
9   59 0.3 -1
9 62  59 0.4 -1
9   59 0.3 -1
9   60 0.2 -1
9 1  60 0.4 -1
9   60 0.2 -1
9 36 1 61 0.327273 -1
9 58  61 0.436364 -1
9 21  61 0.436364 -1
9 43 56 62 0.8 -1
9 39  63 0.8 -1
9   63 0.4 -1
9   64 0.16 -1
9 37  64 0.32 -1
9 36  64 0.32 -1
9 35 16 65 1.2 -1
9 38  66 0.32 -1
9 29  66 0.48 -1
9   66 0.16 -1
9   67 0.8 -1
9 35 24 68 0.8 -1
9 10  69 0.436364 -1
9 39 63 69 0.218182 -1
9 59  69 0.436364 -1
10   0 0.4 -1
10   0 0.4 -1
10 30  1 0.457143 -1
10 13 26 1 0.342857 -1
10   2 0.266667 -1
10 16 19 2 0.4 -1
10 49  2 0.533333 -1
10 50 33 3 0.6 -1
10 34 2 3 0.4 -1
10 7  4 0.6 -1
10   4 0.3 -1
10   4 0.2 -1
10   5 1.2 -1
10 31 47 6 1.2 -1
10 0  7 0.457143 -1
10 62 27 7 0.342857 -1
10 61  8 0.32 -1
10 37 16 8 0.36 -1
10 64 42 8 0.36 -1
10   9 1.2 -1
10 69  11 0.457143 -1
10 19 1 11 0.514286 -1
10   12 0.3 -1
10   12 0.3 -1
10 25  12 0.6 -1
10 59  13 0.48 -1
10   13 0.24 -1
10 7  13 0.32 -1
10   14 1.2 -1
10 19 36 15 0.342857 -1
10 56  15 0.685714 -1
10 50 13 16 0.342857 -1
10 40  16 0.685714 -1
10 9 39 17 0.72 -1
10   17 0.32 -1
10 28  18 0.4 -1
10 30  18 0.4 -1
10   19 0.8 -1
10 56  20 0.6 -1
10 38  20 0.4 -1
10 33 38 21 0.45 -1
10 43 33 21 0.3 -1
10   21 0.3 -1
10   22 0.266667 -1
10 59  22 0.533333 -1
10   23 0.266667 -1
10 22  23 0.8 -1
10 40 53 24 0.514286 -1
10 63  24 0.685714 -1
10   25 0.6 -1
10   25 0.4 -1
10 33 60 26 0.36 -1
10 40 3 26 0.24 -1
10 66  26 0.32 -1
10 50 2 27 0.45 -1
10 5 44 27 0.45 -1
10   27 0.2 -1
10   28 0.32 -1
10 2 63 28 0.48 -1
10   29 1.2 -1
10 13 50 30 1.2 -1
10   31 1.2 -1
10 2  32 0.8 -1
10 58  33 0.290909 -1
10 44 43 33 0.218182 -1
10 17  33 0.290909 -1
10   34 0.32 -1
10 48 58 34 0.48 -1
10   35 0.4 -1
10   35 0.6 -1
10   36 1.2 -1
10 66 54 37 0.3 -1
10 66 62 37 0.3 -1
10   37 0.3 -1
10 25 4 38 1.2 -1
10 46  39 0.533333 -1
10 43 48 39 0.4 -1
10   39 0.266667 -1
10 9 19 40 0.24 -1
10 13  40 0.32 -1
10 49 26 40 0.36 -1
10 42 14 41 0.36 -1
10 3  41 0.48 -1
10 2 6 41 0.24 -1
10   42 0.4 -1
10   42 0.4 -1
10 58 38 43 0.514286 -1
10   43 0.228571 -1
10   43 0.342857 -1
10   44 0.266667 -1
10 62  44 0.533333 -1
10   45 0.8 -1
10   46 0.342857 -1
10   46 0.342857 -1
10 28 21 46 0.342857 -1
10 61  47 0.4 -1
10 66  47 0.4 -1
10 58  47 0.266667 -1
10 33  48 0.355556 -1
10 15 28 48 0.4 -1
10   48 0.266667 -1
10 33  49 0.8 -1
10   49 0.4 -1
10 64  50 0.436364 -1
10 16  50 0.290909 -1
10 28 34 50 0.327273 -1
10 33  51 0.32 -1
10 22 16 51 0.36 -1
10 3 64 51 0.36 -1
10 33  52 0.457143 -1
10 0 37 52 0.514286 -1
10   53 0.48 -1
10 33 9 53 0.48 -1
10 33 9 54 0.45 -1
10   54 0.3 -1
10 61 44 54 0.3 -1
10 62 18 55 0.8 -1
10 13  56 0.290909 -1
10 40  56 0.436364 -1
10 26 54 56 0.327273 -1
10   57 0.266667 -1
10 16  57 0.533333 -1
10 65 50 58 0.4 -1
10 15 6 58 0.6 -1
10 60 25 59 0.8 -1
10 1  60 0.355556 -1
10   60 0.266667 -1
10 28 0 60 0.4 -1
10 15 32 61 1.2 -1
10   62 0.32 -1
10 36 16 62 0.48 -1
10   63 0.2 -1
10 34  63 0.6 -1
10   63 0.3 -1
10   64 0.8 -1
10   65 0.8 -1
10 1 44 66 0.8 -1
10 14  67 0.533333 -1
10   67 0.4 -1
10 12  68 0.8 -1
10   68 0.4 -1
10 21 57 69 0.45 -1
10   69 0.2 -1
10 33 62 69 0.3 -1
11 50 28 0 0.45 -1
11   0 0.2 -1
11 35 66 0 0.3 -1
11 0  1 0.6 -1
11 40  1 0.6 -1
11 4 21 2 0.72 -1
11   2 0.48 -1
11 66  3 0.8 -1
11   3 0.266667 -1
11 28  4 0.8 -1
11 43 8 5 1.2 -1
11 43 58 6 0.72 -1
11   6 0.48 -1
11 56  7 1.2 -1
11 63  8 0.685714 -1
11 48 22 8 0.342857 -1
11 15  9 0.436364 -1
11 26  9 0.290909 -1
11 30 28 9 0.327273 -1
11 36  10 0.533333 -1
11 40 55 10 0.4 -1
11   10 0.177778 -1
11   12 0.8 -1
11 33 36 13 0.6 -1
11 50 28 13 0.6 -1
11 38  14 0.4 -1
11   14 0.3 -1
11   14 0.2 -1
11 22 56 15 0.327273 -1
11 13  15 0.290909 -1
11 56  15 0.290909 -1
11   16 1.2 -1
11 21 42 17 0.266667 -1
11   17 0.177778 -1
11 9  17 0.355556 -1
11   18 0.8 -1
11 37 63 19 0.4 -1
11 28 25 19 0.4 -1
11 48 3 19 0.266667 -1
11 19 21 20 1.2 -1
11 69 50 21 0.266667 -1
11 29 16 21 0.266667 -1
11 49 57 21 0.4 -1
11   22 1.2 -1
11   23 0.8 -1
11 61 58 24 0.48 -1
11   24 0.32 -1
11 44  25 0.6 -1
11   25 0.2 -1
11   25 0.2 -1
11   26 0.8 -1
11   27 0.8 -1
11 23 3 28 1.2 -1
11 42  29 0.32 -1
11   29 0.24 -1
11 0  29 0.48 -1
11   30 0.8 -1
11 35  31 0.8 -1
11   32 0.266667 -1
11 40  32 0.8 -1
11 26  33 1.2 -1
11 44 58 34 1.2 -1
11 38 40 35 0.8 -1
11 54 19 36 0.6 -1
11 26 40 36 0.6 -1
11 39 17 37 1.2 -1
11   38 0.266667 -1
11   38 0.4 -1
11   38 0.266667 -1
11   39 1.2 -1
11 32 50 40 0.514286 -1
11 1  40 0.685714 -1
11 46 35 41 1.2 -1
11 2 35 42 0.36 -1
11 44  42 0.48 -1
11 1 33 42 0.24 -1
11 13  43 0.685714 -1
11 37 35 43 0.514286 -1
11 39  44 0.685714 -1
11 14 37 44 0.514286 -1
11 57 29 45 0.8 -1
11   46 0.177778 -1
11 40 34 46 0.266667 -1
11 36  46 0.355556 -1
11 14  47 0.8 -1
11   47 0.266667 -1
11 67  48 0.685714 -1
11 62 37 48 0.514286 -1
11 17  49 0.8 -1
11 42 22 50 0.342857 -1
11 26  50 0.457143 -1
11 61 15 51 0.218182 -1
11 7  51 0.436364 -1
11 49  51 0.290909 -1
11   52 1.2 -1
11 50  53 0.6 -1
11 29  53 0.4 -1
11 69  54 0.8 -1
11   54 0.266667 -1
11 22  55 0.8 -1
11   56 0.32 -1
11 34 32 56 0.72 -1
11   57 0.48 -1
11 7 27 57 0.48 -1
11   58 0.228571 -1
11   58 0.342857 -1
11 48 32 58 0.514286 -1
11 22 16 59 0.48 -1
11   59 0.48 -1
11 1 62 60 0.4 -1
11   60 0.266667 -1
11 15  60 0.533333 -1
11 14 28 61 0.48 -1
11   61 0.48 -1
11   62 0.177778 -1
11 23  62 0.355556 -1
11 44 34 62 0.266667 -1
11   63 0.266667 -1
11 15  63 0.8 -1
11 36 32 64 0.514286 -1
11 8  64 0.457143 -1
11   65 0.8 -1
11 30  66 0.8 -1
11 35  67 0.4 -1
11 44  67 0.266667 -1
11 40  67 0.4 -1
11 29 66 68 0.24 -1
11 37  68 0.48 -1
11 1 62 68 0.36 -1
11   69 0.16 -1
11 32  69 0.32 -1
11 42  69 0.48 -1
12   0 0.4 -1
12   0 0.6 -1
12 5 54 1 0.514286 -1
12 4  1 0.457143 -1
12 34  2 0.6 -1
12 58  2 0.6 -1
12 35 32 3 0.6 -1
12 61 2 3 0.6 -1
12 18 30 4 0.514286 -1
12 36  4 0.457143 -1
12   5 1.2 -1
12   6 0.2 -1
12 19 36 6 0.45 -1
12 61 32 6 0.3 -1
12 11 21 7 0.342857 -1
12 26  7 0.457143 -1
12 30  8 0.8 -1
12   9 0.8 -1
12 37  10 0.266667 -1
12 33  10 0.4 -1
12 66  10 0.4 -1
12   11 0.8 -1
12 37 50 13 0.514286 -1
12 44  13 0.457143 -1
12 54  14 0.8 -1
12   14 0.266667 -1
12 30 38 15 0.8 -1
12   16 0.3 -1
12   16 0.3 -1
12 13  16 0.4 -1
12 28 40 17 0.36 -1
12 25  17 0.48 -1
12 50 22 17 0.24 -1
12 31  18 0.533333 -1
12   18 0.4 -1
12   19 1.2 -1
12   20 0.32 -1
12 60 53 20 0.48 -1
12   21 1.2 -1
12 40 31 22 0.6 -1
12 57 29 22 0.6 -1
12   23 0.8 -1
12 16  24 0.457143 -1
12 26 56 24 0.514286 -1
12 2  25 0.6 -1
12   25 0.3 -1
12   25 0.2 -1
12 67  26 0.290909 -1
12 1 56 26 0.218182 -1
12 7  26 0.290909 -1
12   27 1.2 -1
12 22 59 28 0.342857 -1
12 0  28 0.685714 -1
12   29 0.3 -1
12   29 0.2 -1
12 43  29 0.4 -1
12 1 32 30 1.2 -1
12 36  31 0.48 -1
12 54 13 31 0.36 -1
12 8 16 31 0.36 -1
12   32 0.8 -1
12   33 1.2 -1
12   34 0.2 -1
12 17 63 34 0.3 -1
12 42 30 34 0.45 -1
12 11 58 35 0.72 -1
12   35 0.48 -1
12   36 0.6 -1
12   36 0.6 -1
12 35 29 37 0.24 -1
12 17  37 0.48 -1
12 59 66 37 0.24 -1
12 49 54 38 0.4 -1
12 56 64 38 0.4 -1
12 60 25 39 0.48 -1
12   39 0.32 -1
12 21  40 0.32 -1
12 66 13 40 0.36 -1
12 49 2 40 0.36 -1
12   41 0.3 -1
12 5 44 41 0.45 -1
12 57 5 41 0.45 -1
12 40 33 42 0.8 -1
12   43 0.8 -1
12   44 0.3 -1
12 64  44 0.4 -1
12   44 0.3 -1
12   45 0.266667 -1
12 31  45 0.8 -1
12 30  46 0.8 -1
12   47 0.266667 -1
12 59 35 47 0.266667 -1
12 11  47 0.355556 -1
12 6 0 48 0.266667 -1
12 2  48 0.355556 -1
12   48 0.177778 -1
12   49 0.266667 -1
12 0  49 0.8 -1
12 26  50 0.436364 -1
12 62 59 50 0.218182 -1
12 35  50 0.436364 -1
12 34  51 0.8 -1
12 49 33 52 0.3 -1
12 21 38 52 0.3 -1
12   52 0.3 -1
12   53 0.2 -1
12 6  53 0.4 -1
12   53 0.2 -1
12 2 15 54 1.2 -1
12 33 69 55 0.48 -1
12   55 0.32 -1
12 34 15 56 0.48 -1
12   56 0.32 -1
12 61  57 0.457143 -1
12 68 59 57 0.514286 -1
12 31  58 0.48 -1
12 30  58 0.48 -1
12   58 0.16 -1
12   59 1.2 -1
12 2 59 60 0.4 -1
12 48 58 60 0.6 -1
12 7 58 61 0.342857 -1
12 19  61 0.685714 -1
12 1  62 0.290909 -1
12 27  62 0.436364 -1
12 53 36 62 0.327273 -1
12 42  63 0.6 -1
12 30  63 0.6 -1
12   64 0.6 -1
12   64 0.6 -1
12   65 0.6 -1
12   65 0.6 -1
12 22 8 66 0.4 -1
12 36  66 0.355556 -1
12   66 0.266667 -1
12 9 26 67 0.8 -1
12 31 11 68 0.45 -1
12   68 0.2 -1
12 21 18 68 0.45 -1
12   69 0.3 -1
12 37 2 69 0.3 -1
12 11 1 69 0.3 -1
13 21  0 1.2 -1
13   1 1.2 -1
13 66 32 2 1.2 -1
13 69  3 0.8 -1
13 15 52 4 0.45 -1
13 15 26 4 0.3 -1
13   4 0.3 -1
13 10  5 0.355556 -1
13   5 0.266667 -1
13 59 15 5 0.4 -1
13   6 0.266667 -1
13 44  6 0.533333 -1
13 66 50 7 0.8 -1
13 34  8 0.48 -1
13   8 0.16 -1
13 22  8 0.48 -1
13 33  9 0.8 -1
13   9 0.4 -1
13   10 1.2 -1
13 67 62 11 0.6 -1
13 2 67 11 0.6 -1
13   12 0.266667 -1
13 37 21 12 0.266667 -1
13 17  12 0.355556 -1
13   14 0.228571 -1
13 29 33 14 0.342857 -1
13   14 0.342857 -1
13 7  15 0.8 -1
13 1 8 16 0.342857 -1
13 1  16 0.685714 -1
13   17 0.3 -1
13 14  17 0.6 -1
13   17 0.2 -1
13 59 31 18 1.2 -1
13 27  19 1.2 -1
13 57  20 0.48 -1
13 4  20 0.32 -1
13   20 0.24 -1
13 15 40 21 0.48 -1
13   21 0.32 -1
13   22 0.266667 -1
13 12  22 0.8 -1
13 50  23 1.2 -1
13 29 26 24 1.2 -1
13 9  25 0.4 -1
13 30  25 0.4 -1
13 42 54 26 0.4 -1
13 15  26 0.533333 -1
13   26 0.266667 -1
13 50 52 27 0.266667 -1
13 42 59 27 0.266667 -1
13 30 25 27 0.266667 -1
13 33  28 1.2 -1
13 40  29 1.2 -1
13   30 0.342857 -1
13   30 0.228571 -1
13 21 19 30 0.514286 -1
13 16 59 31 0.8 -1
13 34 37 32 1.2 -1
13   33 1.2 -1
13 64  34 1.2 -1
13 38  35 0.457143 -1
13 66 29 35 0.514286 -1
13 32  36 0.533333 -1
13   36 0.4 -1
13 35 39 37 0.48 -1
13   37 0.48 -1
13   38 0.266667 -1
13 5  38 0.8 -1
13 60  39 1.2 -1
13 59  40 1.2 -1
13 53  41 0.4 -1
13 37  41 0.4 -1
13 15 53 42 0.514286 -1
13 30  42 0.685714 -1
13   43 0.8 -1
13   44 0.3 -1
13 56 31 44 0.45 -1
13 57 16 44 0.3 -1
13 11 21 45 0.48 -1
13   45 0.48 -1
13 48  46 0.6 -1
13 57  46 0.6 -1
13   47 0.32 -1
13 33 67 47 0.72 -1
13 36 66 48 0.4 -1
13 32 15 48 0.4 -1
13 62  49 0.533333 -1
13   49 0.266667 -1
13 61 32 49 0.266667 -1
13   50 0.4 -1
13 64  50 0.533333 -1
13   51 1.2 -1
13 59 21 52 0.266667 -1
13 18  52 0.355556 -1
13   52 0.177778 -1
13   53 0.177778 -1
13 42 48 53 0.4 -1
13 66  53 0.355556 -1
13 3  54 0.685714 -1
13 33 29 54 0.342857 -1
13   55 0.32 -1
13 59 16 55 0.72 -1
13   56 0.342857 -1
13 4 28 56 0.342857 -1
13   56 0.342857 -1
13 50 48 57 0.266667 -1
13 12 44 57 0.4 -1
13 23 42 57 0.266667 -1
13 38 29 58 0.36 -1
13 53 32 58 0.36 -1
13 69  58 0.32 -1
13 40 14 59 0.514286 -1
13 24  59 0.685714 -1
13 49 11 60 0.4 -1
13 8 15 60 0.6 -1
13   61 0.16 -1
13 11  61 0.48 -1
13 22  61 0.32 -1
13 21  62 0.48 -1
13 26 11 62 0.36 -1
13 43 37 62 0.36 -1
13   63 0.24 -1
13 32  63 0.32 -1
13 15  63 0.48 -1
13 25 36 64 1.2 -1
13 43 7 65 1.2 -1
13   66 1.2 -1
13 29 10 67 0.4 -1
13 16 43 67 0.4 -1
13 15 59 67 0.4 -1
13 35  68 0.355556 -1
13 33 11 68 0.4 -1
13   68 0.177778 -1
13 62 56 69 0.342857 -1
13 29  69 0.685714 -1
14 11  0 0.8 -1
14 31  1 0.355556 -1
14   1 0.266667 -1
14 19 30 1 0.4 -1
14   2 1.2 -1
14   3 0.6 -1
14   3 0.4 -1
14   4 0.8 -1
14 29  5 1.2 -1
14 15  6 0.266667 -1
14 49  6 0.266667 -1
14 22  6 0.4 -1
14 64 21 7 0.514286 -1
14   7 0.228571 -1
14   7 0.228571 -1
14 9 32 8 0.8 -1
14 2  9 0.4 -1
14 28  9 0.4 -1
14 37 1 10 1.2 -1
14 7  11 1.2 -1
14 62 50 12 0.45 -1
14   12 0.3 -1
14 37 21 12 0.45 -1
14   13 0.177778 -1
14 38 40 13 0.266667 -1
14 49  13 0.533333 -1
14   15 0.8 -1
14 5  16 0.4 -1
14 36  16 0.266667 -1
14 29  16 0.266667 -1
14 15 32 17 0.4 -1
14   17 0.266667 -1
14 21  17 0.533333 -1
14 13 52 18 0.342857 -1
14 36  18 0.457143 -1
14 13 22 19 0.8 -1
14 53  20 0.4 -1
14   20 0.2 -1
14   20 0.2 -1
14 62 57 21 1.2 -1
14 66 40 22 0.514286 -1
14   22 0.342857 -1
14   22 0.342857 -1
14 62 39 23 0.342857 -1
14   23 0.228571 -1
14   23 0.342857 -1
14 35  24 0.32 -1
14 62  24 0.32 -1
14   24 0.24 -1
14 66  25 0.533333 -1
14   25 0.4 -1
14 21  26 0.4 -1
14 28  26 0.4 -1
14 32 26 27 0.342857 -1
14 60  27 0.685714 -1
14 38  28 1.2 -1
14 32 68 29 0.4 -1
14 28  29 0.533333 -1
14   29 0.177778 -1
14 34  30 1.2 -1
14 64  31 0.4 -1
14 60  31 0.6 -1
14 57  32 1.2 -1
14   33 0.266667 -1
14 39  33 0.533333 -1
14 4 2 33 0.266667 -1
14 32 44 34 0.218182 -1
14 55  34 0.290909 -1
14 5  34 0.436364 -1
14   35 1.2 -1
14   36 0.4 -1
14   36 0.4 -1
14 30  37 0.533333 -1
14   37 0.266667 -1
14 5 28 37 0.266667 -1
14 64  38 0.533333 -1
14   38 0.266667 -1
14 32 29 39 0.4 -1
14 46 61 39 0.4 -1
14 1  40 0.355556 -1
14   40 0.266667 -1
14 12 34 40 0.4 -1
14 15  41 0.266667 -1
14 49  41 0.266667 -1
14 54  41 0.266667 -1
14   42 0.4 -1
14 44  42 0.533333 -1
14   43 0.4 -1
14   43 0.4 -1
14   43 0.266667 -1
14   44 0.4 -1
14 35  44 0.8 -1
14   45 0.266667 -1
14 12  45 0.8 -1
14 1  46 0.4 -1
14 34  46 0.6 -1
14 62 39 47 0.3 -1
14 16 30 47 0.3 -1
14   47 0.2 -1
14 6 67 48 0.514286 -1
14 32  48 0.457143 -1
14 33  49 0.266667 -1
14 50  49 0.266667 -1
14 24  49 0.4 -1
14 39  50 0.355556 -1
14   50 0.266667 -1
14 17 0 50 0.4 -1
14 54  51 0.533333 -1
14   51 0.4 -1
14 26  52 0.685714 -1
14 36 19 52 0.514286 -1
14   53 0.3 -1
14 62 15 53 0.45 -1
14 13 7 53 0.45 -1
14 29  54 0.32 -1
14 31  54 0.48 -1
14   54 0.24 -1
14   55 0.6 -1
14   55 0.6 -1
14   56 0.177778 -1
14 21  56 0.355556 -1
14 26 44 56 0.266667 -1
14 2 21 57 0.327273 -1
14 15  57 0.436364 -1
14 49  57 0.290909 -1
14   58 0.8 -1
14 30  59 0.32 -1
14 54  59 0.32 -1
14   59 0.16 -1
14   60 0.4 -1
14 15  60 0.533333 -1
14 38 62 61 0.8 -1
14 57  62 0.32 -1
14 21  62 0.32 -1
14   62 0.16 -1
14 7  63 0.8 -1
14 11  64 0.6 -1
14 28  64 0.4 -1
14   65 0.177778 -1
14 44  65 0.355556 -1
14 34 32 65 0.266667 -1
14 16  66 0.457143 -1
14 30 32 66 0.514286 -1
14   67 0.266667 -1
14 50 38 67 0.4 -1
14 0  67 0.533333 -1
14   68 0.16 -1
14 44  68 0.32 -1
14 17  68 0.32 -1
14 7 52 69 0.24 -1
14 8  69 0.48 -1
14 28 9 69 0.24 -1
15 3  0 0.4 -1
15   0 0.2 -1
15   0 0.3 -1
15   1 0.177778 -1
15 36  1 0.533333 -1
15 30 59 1 0.266667 -1
15   2 0.342857 -1
15 49 21 2 0.514286 -1
15   2 0.342857 -1
15 11 21 3 1.2 -1
15   4 1.2 -1
15 28  5 0.685714 -1
15 11 59 5 0.514286 -1
15 18 54 6 0.72 -1
15   6 0.48 -1
15 2  7 0.8 -1
15 58  8 1.2 -1
15 29 7 9 0.342857 -1
15   9 0.342857 -1
15   9 0.228571 -1
15 28  10 0.48 -1
15   10 0.24 -1
